"screen_name","followers_count","text"
"KesavSri6",12,"#apsbtet 
#diplomastudents
#CancelAPDiplomaExams 
#CancelAPDiplomaExams 
#YSJagan 
#ChandrababuNaidu 
#apgovernment 
#diploma
#polytechnic
#Covid_19 
#Corona 
#PandemicP 
#CancelAPDiplomaExams2020
#Covid_19 
#apsbtet 

Plz cancel diploma ap 2020 first year exams"
"ThinkPillTV",202,"RE INFECTION OF COVID IN 3 DOCTORS OF MUMBAI 
#covid #Covid_19 #COVID19 #coronavirus #Corona #IndiaFightsCorona #covidindia
#CoronavirusIndia
Covid-19 reinfection confirmed in 4 Mumbai health workers https://t.co/m2rNCa7cvj"
"ishumsd07",125,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"Madanjhajourno1",414,"Some Immunosuppressants Have A Lesser Risk For COVID-19: Scientists 

#corona #covid #COVID19 #scientists #immunosuppressants #lessrisks #research #vaccine #WHO 

https://t.co/56Bn8dgP6v"
"RosaliaRomaniec",551,"While US President Donald Trump expects a #Corona vaccine in 3-4 weeks, German Health Minister @jensspahn and Research Minister @AnjaKarliczek are being more cautious. 

Safety is more important than speed, both emphasized on Tuesday.

https://t.co/n20MxmZ14x"
"TheZen19522180",35,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"Weltansicht1",67,"While US President Donald Trump expects a #Corona vaccine in 3-4 weeks, German Health Minister @jensspahn and Research Minister @AnjaKarliczek are being more cautious. 

Safety is more important than speed, both emphasized on Tuesday.

https://t.co/n20MxmZ14x"
"chrisland66",17,"304,000 more cases and 6900 more deaths since yesterday. #coronavirus #Corona #CoronavirusPandemic #Covid_19 #COVID19 #COVID https://t.co/Nt0lblrrah"
"KSuryaKiran14",4,"#apsbtet 
#diplomastudents
#CancelAPDiplomaExams 
#CancelAPDiplomaExams 
#YSJagan 
#ChandrababuNaidu 
#apgovernment 
#diploma
#polytechnic
#Covid_19 
#Corona 
#PandemicP 
#CancelAPDiplomaExams2020
#Covid_19 
#apsbtet 

Plz cancel diploma ap 2020 first year exams"
"SanghiDon",13,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"attitude_boi_01",12,"#apsbtet 
#diplomastudents
#CancelAPDiplomaExams 
#CancelAPDiplomaExams 
#YSJagan 
#ChandrababuNaidu 
#apgovernment 
#diploma
#polytechnic
#Covid_19 
#Corona 
#PandemicP 
#CancelAPDiplomaExams2020
#Covid_19 
#apsbtet 

Plz cancel diploma ap 2020 first year exams"
"ronitamaitra",205,"The new dictionary that we are all making -200 yrs from the yr 2020 made many more write stories 
https://t.co/S1ibdKRg5e

#pandemiclife #storiesin2020 #ourword #Thenewnormal #corona #myblogs #languagechange #mind https://t.co/TUTHh3YJAy"
"surjitsangar",279,"When government is behaving as if #Corona no more exists and has vanished, AAP volunteers are going door to door, doing health check ups and create awareness, asking people to continue taking precautions. https://t.co/z5VgsB8ubJ"
"pulkit1113",8,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"JozefColpaert",995,"Can anyone answer the following question: If I were injected (one day) with a workable #vaccine, I would myself be protected from the #virus, but would I still be susceptible to infecting others with it?

#corona #Covid_19  @vanranstmarc @CrisiscenterBE  @VanGuchtSteven"
"ChantitheDHFM",19,"#apsbtet 
#diplomastudents
#CancelAPDiplomaExams 
#CancelAPDiplomaExams 
#YSJagan 
#ChandrababuNaidu 
#apgovernment 
#diploma
#polytechnic
#Covid_19 
#Corona 
#PandemicP 
#CancelAPDiplomaExams2020
#Covid_19 
#apsbtet 

Plz cancel diploma ap 2020 first year exams"
"Dr_Kaushal_",260,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"sonnetsong",72,"Demolishing the Foundation of the ""Rule of 6' 

Positive tests ARE NOT ""new cases""
0.3% infection fatality rate
99.7 % of people infected will be fine
80% will be asymptomatic
Govt. reaction will kill more than the virus

#Corona #Covid19UK #scamdemic #PlandemicHoax #Casedemic https://t.co/sJFVsfQb05"
"Mohanch74268719",261,"@narendramodi co Ko chhatthe Rehna padega. Dum hei tho fight kare:
#berozgari #corona
#chinaindiaborder 
#ChinaSnoopGate 
_24%GDP. https://t.co/loFIUA5yWt"
"Krishna51478828",0,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"igaurav24",29,"#JayaBachchan did not see the #Corona in Mumbai, the drama of Govt of Mumbai and Mumbai Police on the death of #SSR, did not see the drug parties going on in #Bollywood for so many years. But when an actress exposed Bollywood, she felt devastated. Hypocrite.

#Bachchans https://t.co/4XwvC4HF2U"
"Muraliakkiredd",3,"#apsbtet 
#diplomastudents
#CancelAPDiplomaExams 
#CancelAPDiplomaExams 
#YSJagan 
#ChandrababuNaidu 
#apgovernment 
#diploma
#polytechnic
#Covid_19 
#Corona 
#PandemicP 
#CancelAPDiplomaExams2020
#Covid_19 
#apsbtet 

Plz cancel diploma ap 2020 first year exams"
"msanifa2205",1312,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"AapActive123",1849,"When government is behaving as if #Corona no more exists and has vanished, AAP volunteers are going door to door, doing health check ups and create awareness, asking people to continue taking precautions. https://t.co/z5VgsB8ubJ"
"AngelJawed",543,"@RealJohnDennis @PumpknSpiceSoul But #Corona is not.  Weird, eh?"
"_CHIRANJEEVI__",17,"#apsbtet 
#diplomastudents
#CancelAPDiplomaExams 
#CancelAPDiplomaExams 
#YSJagan 
#ChandrababuNaidu 
#apgovernment 
#diploma
#polytechnic
#Covid_19 
#Corona 
#PandemicP 
#CancelAPDiplomaExams2020
#Covid_19 
#apsbtet 

Plz cancel diploma ap 2020 first year exams"
"Sankar08861574",1,"#apsbtet 
#diplomastudents
#CancelAPDiplomaExams 
#CancelAPDiplomaExams 
#YSJagan 
#ChandrababuNaidu 
#apgovernment 
#diploma
#polytechnic
#Covid_19 
#Corona 
#PandemicP 
#CancelAPDiplomaExams2020
#Covid_19 
#apsbtet 

Plz cancel diploma ap 2020 first year exams"
"ThallamYathin",1,"#apsbtet 
#diplomastudents
#CancelAPDiplomaExams 
#CancelAPDiplomaExams 
#YSJagan 
#ChandrababuNaidu 
#apgovernment 
#diploma
#polytechnic
#Covid_19 
#Corona 
#PandemicP 
#CancelAPDiplomaExams2020
#Covid_19 
#apsbtet 

Plz cancel diploma ap 2020 first year exams"
"AapHonest",4224,"When government is behaving as if #Corona no more exists and has vanished, AAP volunteers are going door to door, doing health check ups and create awareness, asking people to continue taking precautions. https://t.co/z5VgsB8ubJ"
"AAPAmravati_",200,"When government is behaving as if #Corona no more exists and has vanished, AAP volunteers are going door to door, doing health check ups and create awareness, asking people to continue taking precautions. https://t.co/z5VgsB8ubJ"
"AssisiCat",1177,"Praying for Venice and for all of Italy Folded hands<U+2063>Flag of ItalyHeart suit
Help us rais money for Italy at https://t.co/HKb1qSbm2y

 #familytravel #takethekids #holidayswithkids #prayforitaly #corona #beautiful #view #standtogether #pray #gondola #gondolaride #venice #venic https://t.co/mSE8B1i9b3"
"travel_biz_news",2760,"LIVE BLOG: Cargo air traffic up 1% on 2019, everything else down massively in Europe

https://t.co/Nue9ZfFujy via @PhocusWire #coronavirus #coronavirusupdates #covid19 #corona #travel #tourism #avgeeks"
"travel_biz_news",2760,"LIVE BLOG: WTTC claims internationally coordinated plan to save travel industry expected within four weeks
https://t.co/Nue9ZfFujy via @PhocusWire #coronavirus #coronavirusupdates #covid19 #corona #travel #tourism #wttc"
"travel_biz_news",2760,"LIVE BLOG: SeaDream to resume Caribbean cruises in November

https://t.co/Nue9ZfFujy via @PhocusWire #coronavirus #coronavirusupdates #covid19 #corona #travel #tourism #seadream"
"jobsZeon69",47,"@RichardGrenell @realDonaldTrump Meanwhile: 
#Trump: ""We are about to have a vaccine.""
Since he did this master’s degree in dementia testing, he has become an expert in no science that can be stopped.  #Corona

Sorry <U+0001F610> almost forgot, Expert in Forest <U+0001F333> Fires <U+0001F525> 

With original senile test... https://t.co/d4mA5sryMv"
"jobsZeon69",47,"@heuteshow #Trump: ""We are about to have a vaccine.""
 Since he did this master’s degree in dementia testing, he has become an expert in no science that can be stopped.  #Corona

With original senile test... https://t.co/mhwtyr2djt"
"SundharesanSur2",62,"#CSK 's #DeepakChahar who recovered from #Corona is doing well in the training.. He is fit and available for #CSK 's 1st match..

#CSK 's other player #RuturajGaikwad is yet to clear his #Corona tests.. He continues to be in quarantine.. Hope he recovers soon.."
"AwakeNotWoke11",1392,"Demolishing the Foundation of the ""Rule of 6' 

Positive tests ARE NOT ""new cases""
0.3% infection fatality rate
99.7 % of people infected will be fine
80% will be asymptomatic
Govt. reaction will kill more than the virus

#Corona #Covid19UK #scamdemic #PlandemicHoax #Casedemic https://t.co/sJFVsfQb05"
"Njpchelt",437,"Demolishing the Foundation of the ""Rule of 6' 

Positive tests ARE NOT ""new cases""
0.3% infection fatality rate
99.7 % of people infected will be fine
80% will be asymptomatic
Govt. reaction will kill more than the virus

#Corona #Covid19UK #scamdemic #PlandemicHoax #Casedemic https://t.co/sJFVsfQb05"
"CoolDeep_Yadav",94,"Great things I learnt in last few days :
1. #Corona can change your gender !
2. Middle age #Bollywood actresses are still waiting to grow up 
3. It’s only in India that an anti national riot instigator is arrested and a vociferous support is launched for him. 
What did you learn?"
"AllesUndNix_",2420,"first you think this is about #corona respons but then at the second part of the sentence you think, hmm, probably it's about #hair implants and #nose jobs. #tourism #turkey https://t.co/x5B03rEUF7"
"AllesUndNix_",2420,"LIVE BLOG: SeaDream to resume Caribbean cruises in November

https://t.co/Nue9ZfFujy via @PhocusWire #coronavirus #coronavirusupdates #covid19 #corona #travel #tourism #seadream"
"AllesUndNix_",2420,"#RT @phocuswire: LIVE BLOG: WTTC claims internationally coordinated plan to save travel industry expected within four weeks
https://t.co/J7jI1V4MK2 via @PhocusWire #coronavirus #coronavirusupdates #covid19 #corona #travel #tourism #wttc"
"yolandaelizabet",2146,"Don’t laugh with empty coronatest villages as THIS is what they’re might planning to do! It’s England but they’re part of UN too (UN=WHO) so if insane ‘authoritarian surveillance proposals’ like these get approved, it’s likely they’ll become a GLOBAL next step<U+0001F447>

#Corona #Covid19 https://t.co/oszY7bNgxy"
"Nobel2241688",36,"""Corona is a little punishment.
Man,look at your Sins and think
 what is your punishment?""#writerslift #writerscommunity  #corona #WritingCommnunity #coronavirusquotes #thought #NobNJdeepthinker #positivity #quotes https://t.co/M5HEXZUpnd"
"CravenTravels",2807,"#RT @phocuswire: LIVE BLOG: SeaDream to resume Caribbean cruises in November

https://t.co/J7jI1V4MK2 via @PhocusWire #coronavirus #coronavirusupdates #covid19 #corona #travel #tourism #seadream"
"CravenTravels",2807,"#RT @phocuswire: LIVE BLOG: Cargo air traffic up 1% on 2019, everything else down massively in Europe

https://t.co/J7jI1V4MK2 via @PhocusWire #coronavirus #coronavirusupdates #covid19 #corona #travel #tourism #avgeeks"
"CravenTravels",2807,"#RT @phocuswire: LIVE BLOG: WTTC claims internationally coordinated plan to save travel industry expected within four weeks
https://t.co/J7jI1V4MK2 via @PhocusWire #coronavirus #coronavirusupdates #covid19 #corona #travel #tourism #wttc"
"bmayo153",638,"The best prove that the corona epidemic is a huge lie, is #Belarus. There has been huge demonstrations almost every day 30 days already, and no corona.

#minsk #corona #coronavirus #CoronavirusPandemic #CoronaVirusUpdates #CoronavirusVaccine #CoronavirusOutbreak #koronavilkku https://t.co/sCOKqOmRDr"
