"screen_name","followers_count","text"
"GajeshHc",4,"Despite #corona, @FBDPolice everywhere on the job. Thanks to the #people of #Faridabad for their support and encouragement! https://t.co/Qj34uHfAzw"
"svenjoii",19,"Those muslims who say proudly #Corona has forced everyone to wear the niqab and forced women to stop shaking hands with men and forced singers and dancers to stop their performances. Don't u actually notice that you're comparing ur religion to a deadly epidemic?
#COVID19"
"jmouldingBRAND",485,"Yo #Corona fuck off. I need some live @youmeatsix  in my life it's been 12months too long already and they're new songs are bangers 
#YouMeAtSix"
"Chaitanyachara1",138,"#Delhi #Faridabad #CovidRecovered
Need #Blood type : A+
At : QRG Hospital, Sec 16, Faridabad
Component : #Plasma
Units : 1
Primary Number : 7424813738, 9910031498
Illness:#Corona
@gbansal103 
@bloodaid
@bld4needy 
@bloodhelpline
@OnlineBlooDonor 
@Bloodpointorg 
@BloodDonorDelhi https://t.co/Hmnj0S89pq"
"justinlondonjp",2660,"I didn’t think babies could get Corona! <U+2639><U+FE0F> #Anais #Corona https://t.co/NbV1wY1zbr"
"kerrileeconnor",492,"The new rules don't even make sense. Good luck policing this bollocks <U+0001F611> #Corona"
"mrmjin",144,"#Visakhapatnam #SOS #COVID19India
Need AB+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Pradhama Hospital, #Vizag 
Contact 8328682106, 9642233095
Via
@Venkate26993491
#Bloodpointorg #Bloodmatters"
"mrmjin",144,"#Delhi #SOS #COVID19India
Need O+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Sri Balaji Action, Paschim Vihar 
Contact 7838411869
Via
@PandeyJaideep
#Bloodpointorg #Bloodmatters"
"mrmjin",144,"#Nagpur #SOS #COVID19India
Need O+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Shree Hospital.
Contact 9765129557
Via
@DevShilpa14
#Bloodpointorg #Bloodmatters"
"mrmjin",144,"#Chennai #SOS #COVID19India
Need O+ve/O-ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Rela Institute 
Contact 93840 53855
Via
@satishbabuv
#Bloodpointorg #Bloodmatters"
"mrmjin",144,"#Kanpur #UP 
Need B-ve #blood #plasma from #covidrecovery  patient
Illness #Corona
At SPM Hospital.
Contact 7990943883, 6394540194
via 
@vivek0696
 #Bloodpointorg #Bloodmatters"
"Roseinmygarden1",659,"The coronavirus pandemic, the George Floyd protests, the economic crisis that has resulted from the pandemic, are all global events. The era of great empires is gone; now all the countries are interdependent, as are all the people.
#instaquote #wisdomquote #corona https://t.co/W0LSP6icJi"
"itsRohitBhatia",125,"Despite #corona, @FBDPolice everywhere on the job. Thanks to the #people of #Faridabad for their support and encouragement! https://t.co/Qj34uHfAzw"
"andreson_mr",8,"@Jemima_Khan Hello it’s #corona heyaaa u alright love keeping well <U+0001F61C><U+0001F601><U+0001F601><U+0001F601>"
"KarlErbach",112,"PM Johnson to announce curfew in UK tomorrow - report #corona #COVID19  https://t.co/BcH35Mg2fK"
"Thelucegoose",24,"<U+0001F539>Census Neighborhoods of Focus:
<U+0001F538>#BK: #Canarsie #CypressHills #EastNY
<U+0001F538>#BX: #Wakefield
<U+0001F538>#QN: #Corona #Jamaica #RichmondHill
<U+0001F538>#SI: #NorthShore
<U+0001F539>Join to help get out the count: https://t.co/ek27i0oAIv"
"BKBoroHall",31998,"<U+0001F539>Census Neighborhoods of Focus:
<U+0001F538>#BK: #Canarsie #CypressHills #EastNY
<U+0001F538>#BX: #Wakefield
<U+0001F538>#QN: #Corona #Jamaica #RichmondHill
<U+0001F538>#SI: #NorthShore
<U+0001F539>Join to help get out the count: https://t.co/ek27i0oAIv"
"Tim_Early",149,"Memba 14 days to flatten the curve? Ohhhh I memba. #corona #memberberry #covid #Trump #Harris https://t.co/V6iaLD3DWF"
"Gabber07",409,"New #COVID19 cases September 20 2020:
16 countries with 2000 or more new #COVID<U+30FC>19 cases

Source:
https://t.co/YJCOFqNQ4h

#Corona #coronavirus #COVID__19 #CoronaVirusUpdates #COVID2019 #CoronavirusPandemic #Covid_19 #COVID #CoronavirusUSA #SARSCoV2 #India #Brazil #Mexico #Iran https://t.co/4DbnrasYZM"
"Stuffysays",252,"<U+0001F1EC><U+0001F1E7> United Kingdom Coronavirus (COVID-19) overview of deaths of people who have died within 28 days of a first positive test, by date reported. #coronavirus #UK #Corona #covid19 #Covid19UK https://t.co/fGgJ2DSYwm"
"ShankerPandey5",2288,"I fail to understand why .@CMODelhi #kejriwal jis government is reducing #Corona testing in Delhi , just to show reduced number of cases and fool the People of Delhi. Tests done today -33733 which is 18672 less than yesterday. https://t.co/o3OEzRlkG3"
"M_Anantkumar",560,"No the situation isn’t improving .. this is just the result of testing centres taking their day offs on weekends #Covid_19 #Corona #CoronaVirusUpdates https://t.co/nhVdGUUXXi"
"honeybeepetal",1909,"<U+0001F1EC><U+0001F1E7> United Kingdom Coronavirus (COVID-19) overview of individuals who have had at least one lab-confirmed positive test result, by date reported. #coronavirus #UK #Corona #covid19 #Covid19UK https://t.co/V1MQsPfFmZ"
"honeybeepetal",1909,"<U+0001F1EC><U+0001F1E7> United Kingdom Coronavirus (COVID-19) overview of deaths of people who have died within 28 days of a first positive test, by date reported. #coronavirus #UK #Corona #covid19 #Covid19UK https://t.co/fGgJ2DSYwm"
"FabianUweRausch",611,"BROWNS LOGOMASKEDDOG Unisex Lightweight Sneaker Athletic Sneakers €59.99 
#waldhof #svw #liga3 #bundesliga #demo #corona #freiheit #blm #vote #waldhof #svw #liga3 #bundesliga #demo #corona #freiheit #blm #vote https://t.co/MRgZIqLP4b"
"RKVERMA04390775",179,"It’s important to keep yourself and others secured from #Corona .

Glimpses from Today’s mask distribution.
#MaskPehnoIndia
#StaySafe https://t.co/LPXEEBUamk"
"bloodreqbot",247,"#Kanpur #UP 
Need B-ve #blood #plasma from #covidrecovery  patient
Illness #Corona
At SPM Hospital.
Contact 7990943883, 6394540194
via 
@vivek0696
 #Bloodpointorg #Bloodmatters"
"bloodreqbot",247,"#Nagpur #SOS #COVID19India
Need O+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Shree Hospital.
Contact 9765129557
Via
@DevShilpa14
#Bloodpointorg #Bloodmatters"
"bloodreqbot",247,"#Pune #SOS #COVID19India
Need O+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At YCM, Pimpri Chinchwad
Contact 9307473953, WA +91 9145282102
Via
@KiritSomaiya
#Bloodpointorg #Bloodmatters"
"bloodreqbot",247,"#Ranchi #SOS #COVID19India
Need O+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Medico hospital
Contact 9630291382, 6379675556
Via
@LostRohit
#Bloodpointorg #Bloodmatters"
"bloodreqbot",247,"#Chennai #SOS #COVID19India
Need AB+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Kamakshi Hospital. 
Contact 94483 68138
Via
@sridhu
#Bloodpointorg #Bloodmatters"
"bloodreqbot",247,"#Delhi #SOS #COVID19India
Need O+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Sri Balaji Action, Paschim Vihar 
Contact 7838411869
Via
@PandeyJaideep
#Bloodpointorg #Bloodmatters"
"bloodreqbot",247,"#Visakhapatnam #SOS #COVID19India
Need O+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
Number of Units 2
At Indus Hospital,#Vizag
Patient Name K Ramesh
Contact 8309245148
Via
@panchmukesh @Sidhantamishra2
#Bloodpointorg #Bloodmatters"
"bloodreqbot",247,"#Vijayawada #SOS #COVID19India
Need AB+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Manipal Hospital. 
Contact 7382514777
Via
@BruceWayne_05
#Bloodpointorg #Bloodmatters"
"ClaudiaGeorgios",1301,"I help to get #Corona under control with the Corona Detector. Are you also participating? Download the app. https://t.co/FCdmBjkwgh #StaySafe #StayHealthy <U+0001F637> #StayHome"
"crazynavyafan",666,"#fake #sampling of #corona #test: A video of #Mathura’s CHC doctor giving more than 15 samples for Corona test for completing his sampling target goes viral. Health officials mark inquiry into the matter. @timesofindia @UPGovt @dmmathura7512 @myogiadityanath https://t.co/b044iinffd"
"SunilAmgol",551,". @BJP4Karnataka Govt is trying pass over 30 bills in 3 days citing #Corona. 
If they were not keen on discussing important bills on #LandReforms, #APMC, #Industries why call the assembly in the first place? For whose benefit are bills being passed without discussion?"
"nkansara",169,"#Jodhpur #Corona Stats 
21-Sep-20 22:26
Today +ve: 324
Total +ve: 17320
Active: 2997 (17.3%) 
Recovered: 14190 (81.93%) Deceased: 133 (.77%) 
Tests: 3,66,028
Infection %: 4.73%
5 Day Active Growth: 27.91% 
5 Day Doubling Days: 2.51 
Last 7-Day Infection %: 9.01% https://t.co/4QjuzMHwZt"
"JaiHariOm_",3,"#fake #sampling of #corona #test: A video of #Mathura’s CHC doctor giving more than 15 samples for Corona test for completing his sampling target goes viral. Health officials mark inquiry into the matter. @timesofindia @UPGovt @dmmathura7512 @myogiadityanath https://t.co/b044iinffd"
"Gloucester_Lad",136,"Wall-mounted technology detects COVID-19 in the air https://t.co/Ea4DrcPNGH #Covid_19 #coronavirus #Corona #Covid #BioCloud #technology #technews — @Kontrolenergy https://t.co/47YxjptHlV"
"aw7794",88,"<U+0001F1EC><U+0001F1E7> United Kingdom Coronavirus (COVID-19) overview of individuals who have had at least one lab-confirmed positive test result, by date reported. #coronavirus #UK #Corona #covid19 #Covid19UK https://t.co/V1MQsPfFmZ"
"koki5_3",5513,"Kaun hai yeh, jisne subha uthkar pooh ko Happy Birthday wish nahi karha? who is he? 

Wishing the most ‘PHAT’ Kapoor of the Kapoor Khaandan A Very Happy Birthday<U+2764><U+FE0F>

#HappyBirthdayKareena #HappyBirthdayKareenaKapoor #Bebo #KareenaKapoorKhan #Corona #coronavirus #love #bday #phat https://t.co/x1K7vUQg0q"
"startuprad_io",4513,"#German hardware store Hornbach let store employees deliver online orders https://t.co/zq0Zv4YmqE
#ecommerce #retail #corona #COVID19 https://t.co/TlxwMvZ3Kc"
"FunTimeFred1",282,"<U+0001F1EC><U+0001F1E7> United Kingdom Coronavirus (COVID-19) overview of deaths of people who have died within 28 days of a first positive test, by date reported. #coronavirus #UK #Corona #covid19 #Covid19UK https://t.co/fGgJ2DSYwm"
"Shamshe03409385",1,"Despite #corona, @FBDPolice everywhere on the job. Thanks to the #people of #Faridabad for their support and encouragement! https://t.co/Qj34uHfAzw"
"PaulRitchiepr",138,"Just to be clear, “rising exponentially” is only good when it refers to your bank balance. #Covid19UK #coronavirusuk #CoronavirusBriefing #Corona #COVID19 #coronavirus #UKlockdown"
"nusrath_ia",6,"#fake #sampling of #corona #test: A video of #Mathura’s CHC doctor giving more than 15 samples for Corona test for completing his sampling target goes viral. Health officials mark inquiry into the matter. @timesofindia @UPGovt @dmmathura7512 @myogiadityanath https://t.co/b044iinffd"
"so_solstice",8135,"Hey wanna be apart of. Something big let’s make this photo the most retweeted post ever #fortnite #SackVallance #ios14homescreen #BTSxTinyDesk #DynaNite  #EVERGLOW_LADIDA #<U+0627><U+0642><U+062A><U+062D><U+0645><U+0648><U+0627>_<U+0645><U+062F><U+064A><U+0646><U+0629>_<U+0627><U+0644><U+0627><U+0646><U+062A><U+0627><U+062C>_<U+0627><U+0644><U+0627><U+0639><U+0644><U+0627><U+0645><U+064A> #gewoonjebekhouden #Corona #RIPNMS #<U+064A><U+0627>_<U+0628><U+0644><U+0627><U+062F><U+064A>_<U+0648><U+0627><U+0635><U+0644><U+064A> #coronatesten #Sidikiwe https://t.co/LLa2u5FKFP"
"GaythriBaskaran",60,"#Chennai #SOS #COVID19India
Need AB+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Kamakshi Hospital. 
Contact 94483 68138
Via
@sridhu
#Bloodpointorg #Bloodmatters"
"GaythriBaskaran",60,"#Kanpur #UP 
Need B-ve #blood #plasma from #covidrecovery  patient
Illness #Corona
At SPM Hospital.
Contact 7990943883, 6394540194
via 
@vivek0696
 #Bloodpointorg #Bloodmatters"
"GaythriBaskaran",60,"#Pune #SOS #COVID19India
Need O+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At YCM, Pimpri Chinchwad
Contact 9307473953, WA +91 9145282102
Via
@KiritSomaiya
#Bloodpointorg #Bloodmatters"
"GaythriBaskaran",60,"#Chennai #SOS #COVID19India
Need O+ve/O-ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Rela Institute 
Contact 93840 53855
Via
@satishbabuv
#Bloodpointorg #Bloodmatters"
"GaythriBaskaran",60,"#Ranchi #SOS #COVID19India
Need O+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Medico hospital
Contact 9630291382, 6379675556
Via
@LostRohit
#Bloodpointorg #Bloodmatters"
"GaythriBaskaran",60,"#Delhi #SOS #COVID19India
Need O+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Sri Balaji Action, Paschim Vihar 
Contact 7838411869
Via
@PandeyJaideep
#Bloodpointorg #Bloodmatters"
"GaythriBaskaran",60,"#Vijayawada #SOS #COVID19India
Need AB+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Manipal Hospital. 
Contact 7382514777
Via
@BruceWayne_05
#Bloodpointorg #Bloodmatters"
"GaythriBaskaran",60,"#Nagpur #SOS #COVID19India
Need O+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Shree Hospital.
Contact 9765129557
Via
@DevShilpa14
#Bloodpointorg #Bloodmatters"
"GaythriBaskaran",60,"#Visakhapatnam #SOS #COVID19India
Need O+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
Number of Units 2
At Indus Hospital,#Vizag
Patient Name K Ramesh
Contact 8309245148
Via
@panchmukesh @Sidhantamishra2
#Bloodpointorg #Bloodmatters"
"gfi_gardelegen",1120,"Today we celebrate the UN #WorldPeaceDay. Despite of the #corona #virus we hope to be allowed soon again to welcome international youth encounters from all over the world at #gardelegenmemorial. #ShapingPeace #volksbund #Gardelegen #visitorswelcome #openbutsafe #SaxonyAnhalt https://t.co/D8ypeBaAcv"
"Lokesh62350916",0,"Attention Everyone! 
Those who happened to travel from Delhi to Chennai on March 24th 2020 on flights operated by Indigo are requested to follow the mentioned protocols. Share this maximum to spread awareness <U+2764> 
#Corona #CoronaProtocol #covid19 https://t.co/GRloBApINk"
"Lokesh62350916",0,"Every individual staying home &amp; severing one link can make a difference in the #corona war. Only you can break the chain of transmission. Together, let’s overcome!   #BreakTheChain #TN_Together_AgainstCorona @MoHFW_INDIA #TNGovt #Vijayabaskar #StayHome https://t.co/0pC96Mjs7Z"
"magentanissa",370,"#MondayMotivation We got the hookups! Have a great week! @jorge_molina23 @AndrewCanales10 @Victor_Rafael27 @Vinet1113 @BlancaMSalz @magentanissa @rosebet241 @Mari_Magenta @LGonzo91 @sammyj1025 @ChrisQDonnell @MagentaMarimar @Melanie_x326 #NERocks #Queens #Corona #MagentaFamily https://t.co/FP91cxTgsh"
"gnakcg",34,"#Ranchi #SOS #COVID19India
Need O+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Medico hospital
Contact 9630291382, 6379675556
Via
@LostRohit
#Bloodpointorg #Bloodmatters"
"gnakcg",34,"#Delhi #SOS #COVID19India
Need O+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Sri Balaji Action, Paschim Vihar 
Contact 7838411869
Via
@PandeyJaideep
#Bloodpointorg #Bloodmatters"
"gnakcg",34,"#Visakhapatnam #SOS #COVID19India
Need O+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
Number of Units 2
At Indus Hospital,#Vizag
Patient Name K Ramesh
Contact 8309245148
Via
@panchmukesh @Sidhantamishra2
#Bloodpointorg #Bloodmatters"
"gnakcg",34,"#Hyderabad #SOS #COVID19India
Need A-Neg #Blood #plasma from #covidrecovery  patient
Illness #Corona
At AIG Hospital. 
Contact  8978925078 ,9133915212
Via
@Haripria8
#Bloodpointorg #Bloodmatters"
"gnakcg",34,"#Vijayawada #SOS #COVID19India
Need AB+ve #Blood #plasma from #covidrecovery  patient
Illness #Corona
At Manipal Hospital. 
Contact 7382514777
Via
@BruceWayne_05
#Bloodpointorg #Bloodmatters"
"jtrossi23",40,"Walking through the halls at school makes quarantine feel like years ago. Anyone else just now figuring out how to interact with people again<U+0001F602> #Corona"
"bschieben0815",47,"Wo ist #Corona ? / Where is Corona? <U+0001F62C> #covid #coronavirus https://t.co/TQAVmnA7ew"
"avm_angels",1,"#Corona #StopCorona #StayHome #CoronaVirus #CoronaAwareness #<U+0B95><U+0BB0><U+0BCB><U+0BA9><U+0BBE> #HinduTamil #Chennai #Tamilnadu #LockDown #CoronaStatus #Sanitizer
#save_paramedical_students  please do support all https://t.co/iq3oLTSrX2"
"CovidTweet",549,"<U+0001F30D> Worldwide Coronavirus Statistics
Confirmed Cases: 31,343,541 (+113,628)
Recovered: 22,929,796
Deaths: 966,496 (+1,744)

<U+0001F5FD> United States Statistics:
Confirmed Cases: 7,015,789 (+11,021)
Recovered: 4,269,688
Deaths: 204,212 (+94)

#coronavirus #corona #covid19 https://t.co/8isQy8t2W7"
